,text_tweet,username,syllables,periods,hyphens,commas,semicolons,exclamations,questions,quotes,dollars,percentages,ands,asterisks,pluses,equals,slashes,hashes,replies,retweets,links,smiles,bigsmiles,winks,bigwinks,unsures
1279,Off to New Orleans for the Lyke Conference and to celebrate my parents' 30th wedding anniversary! God is good :),_AllisonMathews,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,wonderfulhe_made's photo http://t.co/prv63vWQNp #dst #chcaa #jabberwock #rp,_AllisonMathews,13,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,0
1281,No water,_AllisonMathews,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,Thanks to wonderfulhe_made for this amazing blow out! Check her out y'all!! #LS #love #dst http://t.co/41hXOBK08B,_AllisonMathews,24,1,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0
1283,Some folks change your life for the better. #grateful,_AllisonMathews,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1284,Happy National Running Day! #rundrm #backonmygame #iberunnin #durm #bgr 3.14 miles! http://t.co/iYZMQw2XXn,_AllisonMathews,23,2,0,0,0,2,0,0,0,0,0,0,0,0,3,5,0,0,1,0,0,0,0,0
1285,“@_BrianFoster: #Spam “@Starrr_Dreamer: Just gonna drop this here #wbw http://t.co/CYd6KLfQMh”” lol!!!,_AllisonMathews,17,1,0,0,0,3,0,0,0,0,0,0,0,0,3,2,2,0,1,0,0,0,0,0
1286,Just gonna drop this here #wbw http://t.co/DbAITnz3ES,_AllisonMathews,10,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
1287,Me and kyra_05 tryna get our spoken word listen on! Yeah I turn necklaces into headbands *shrugs*… http://t.co/AUOc1qw1kg,_AllisonMathews,27,1,0,0,0,1,0,0,0,0,0,2,0,0,3,0,0,0,1,0,0,0,0,0
1288,@wizdomisms spitting as the feature for #wordsofwisdom open mic #poetry #inspiration… http://t.co/vstdxADn5K,_AllisonMathews,26,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1,0,0,0,0,0
1289,I kindly reminded her of her previous phone call where she told me ab all the edits she wanted me to make to my 2nd CH… #phd15,_AllisonMathews,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1290,Momma called me to tell I'm slippin' bc I haven't seen the latest #GoT episode yet. #demthrones,_AllisonMathews,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1291,@PhuzzieSlippers was supposed to be this gif: http://t.co/0OTe5aH5aW,_AllisonMathews,17,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
1292,@PhuzzieSlippers this older couple stays taking tablet selfies in SBUX and I'm always ducking so I'm not in bkgd like http://t.co/ueT4DNtyOK,_AllisonMathews,33,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
1293,My MO for writing: Keep it simple,_AllisonMathews,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,"Engage young men in discussions ab rape and ""pimp"" culture. Respect themselves &amp  women #chcaa #dst #BringBackOurGirls",_AllisonMathews,30,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1295,Instill in ur child they can speak to a trusted adult. 58% of young ppl don't tell adults #chcaa #dst #BringBackOurGirls,_AllisonMathews,25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1296,We need more prevention education thru schools,_AllisonMathews,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,Know the laws that already exist to begin changing laws to protect victims of human trafficking #chcaa #dst #BringBackOurGirls,_AllisonMathews,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1298,We need to stop criminalizing victims of sex trafficking,_AllisonMathews,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,Sporting events (Super Bowl,_AllisonMathews,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,In 2010,_AllisonMathews,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,Volunteer trainings to educate,_AllisonMathews,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,Next mtg for NC human trafficking commission in Durham is 7/24 10-1p,_AllisonMathews,14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1303,Ppl being recruited 4m men's homeless shelters,_AllisonMathews,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,Military towns have higher rates of human trafficking bc of demand #chcaa #dst #BringBackOurGirls,_AllisonMathews,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1305,Love to see men learning about human trafficking &amp  supporting #BringBackOurGirls #chcaa #dst http://t.co/BoXx4zEl1T,_AllisonMathews,26,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0
1306,Human trafficking made more money last year than Apple 😳 #dst #chcaa #BringBackOurGirls,_AllisonMathews,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1307,Pornography,_AllisonMathews,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,Two main forms of human trafficking include for sex &amp  work thru slavery &amp  debt #chcaa #dst #BringBackOurGirls http://t.co/TrhV8HdduR,_AllisonMathews,29,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0
1309,#chcaa #dst raising awareness about #BringBackOurGirls &amp  human trafficking in NC and the world http://t.co/jurgrHdwh2,_AllisonMathews,25,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0
1310,Dare to Be... Dare to be the best you can – At all times,_AllisonMathews,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,Love this #blacklove #blackfamily #blackfathers!! Thank you for choosing #amphotography http://t.co/YFCXTBhdby,_AllisonMathews,26,1,0,0,0,2,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,0
1312,Congratulations to mrskw7 and Kobie on creating new life! Thank you for choosing #amphotography… http://t.co/EVAhxaNZP1,_AllisonMathews,29,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
1313,No,_AllisonMathews,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,@phuzzieslippers @insidehighered #speakuportakeaseat,_AllisonMathews,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
1315,“@DNLee5: @Starrr_Dreamer @insidehighered true,_AllisonMathews,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1316,@phuzzieslippers @insidehighered Academics of color are not afforded the same privilege. We speak out w/o being anon &amp  are punished.,_AllisonMathews,43,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
1317,@phuzzieslippers her privilege is being in the space to hear it,_AllisonMathews,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1318,@phuzzieslippers @insidehighered which lends no credibility to the piece IMO,_AllisonMathews,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1319,@insidehighered even this article is a form of silence bc she doesn't name names &amp  it does nothing 2 change system of inequality in academe,_AllisonMathews,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1320,@insidehighered she had a tenured position &amp  heard 1st hand how the dept discriminated against the BW prof denied tenure,_AllisonMathews,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1321,“@insidehighered: Careers: On race,_AllisonMathews,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1322,"I have many issues with this ""story",_AllisonMathews,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323,"Y'all hear about this? ""Race",_AllisonMathews,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324,@sc_scholar yeah i've had that convo several times… #lesigh I'm not ready,_AllisonMathews,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1325,“@SC_Scholar: Mom is having the end-of-life talk with me right now.  I was not prepared.” yet so important,_AllisonMathews,27,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1326,the speed at which this internet is zooming is making me very happy right now.,_AllisonMathews,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327,guess who came up in convo ab ppl making strides in academia &amp  social media (cc @tressiemcphd @SandyDarity @FuriousandBrave),_AllisonMathews,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1328,Me: too much ripping and running,_AllisonMathews,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329,Haha...typo. I meant *shut,_AllisonMathews,7,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1330,I try to stay calm in these convos bc I want to educate rather than shit ppl down but it gets exhausting. At least he wanted to talk ab it..,_AllisonMathews,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1331,They think we're being extreme,_AllisonMathews,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,I don't know if he was being funny or serious. It's hard to believe men refuse to believe you when you tell them you're harrassed,_AllisonMathews,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,There is no excuse. Why would I be flattered by someone touching me or commenting on my body if I don't invite it?,_AllisonMathews,36,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,He was surprised when I told him I get sexually harassed everyday. I gave him examples. He proceeded to try to find excuses 4 their behavior,_AllisonMathews,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,Folks ask me these Q's bc they think they are provocative... Me: they are inextricably linked. u can't get rid of one without the other,_AllisonMathews,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,Had a convo with a cafe friend today about which -ism would end first: sexism or racism...,_AllisonMathews,23,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,Aries keeps barking at the lightning and thunder,_AllisonMathews,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,gemynii's photo http://t.co/enAy92sC9s,_AllisonMathews,8,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
1339,For immediate release: @dstinc1913 Chapter Calls for Local Attention to National “Bring Back Our Girls” Campaign http://t.co/DRoYjexkJ6,_AllisonMathews,31,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
1340,Uh oh. I hear go-go outside #dc #congressheights #turnup... But I'm in bed tho 😳😴,_AllisonMathews,19,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1341,@ISayGotDame lol errbody up here this weekend,_AllisonMathews,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1342,Coming soon... #AMPhotography #photography #durm #durham @wizdomisms http://t.co/Map5Z9nt0M,_AllisonMathews,20,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,1,0,0,0,0,0
1343,Lawd it's hot as hades out here,_AllisonMathews,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,Everytime I see this Osphena commercial,_AllisonMathews,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1345,GREAT work session today. Feeling focused.,_AllisonMathews,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,gemynii's photo http://t.co/C3LfIgWvYs stop by @HairizonBeauty to check out and buy local art!!,_AllisonMathews,23,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
1347,#thehilltop You’re Not a Real HU Student Unless You Know These 25 Things to Be True http://t.co/pNsfuYa0AG,_AllisonMathews,24,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
1348,"""and do not have to choose between feeding themselves or their children."" http://t.co/Z2cu7zrTcK",_AllisonMathews,21,2,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
1349,"""one in which they are not forced to live in apartments without furniture…"" http://t.co/Z2cu7zrTcK",_AllisonMathews,25,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
1350,"""One of the greatest gifts we can give to mothers across this country is a more just and equitable society"" http://t.co/ASbXO7jwHD",_AllisonMathews,35,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
1351,#proudtweet my mentor &amp  committee member --&gt  Kia Caldwell: MVPs,_AllisonMathews,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1352,oh yeah cher…,_AllisonMathews,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,found some crawfish at the grocery store y'all!! currently devouring…,_AllisonMathews,20,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,i've had a cramp in my neck/shoulder for 2 days now. had a heating pad on it all day. #almost30,_AllisonMathews,24,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1355,@dukeu_nrsngschl She's not on Twitter but I just shared it with her and it made her so happy to have your support!,_AllisonMathews,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1356,@_brianfoster i love how they did it so quietly too. Now folks gotta pay $227/yr (minimum) just to park at night,_AllisonMathews,28,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1357,"“@_BrianFoster: UNC is on one with these ""night parking permits""” when did they start doing that mess??",_AllisonMathews,23,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1358,YES. #dst #phd #photography @meredithclark receiving her degree 🙌 #allisonmathewsphotography… http://t.co/6hePupCnwn,_AllisonMathews,27,2,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,1,0,0,0,0,0
1359,@meredithclark getting to walk across the stage to be hooded for her PhD. Beauty is her name!… http://t.co/ZKN7nRbVxt,_AllisonMathews,26,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
1360,UNC School of Journalism and Mass Communication students at commencement. #allisonmathewsphotography… http://t.co/RGryQieR1V,_AllisonMathews,32,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
1361,Portrait of Marcuetta Williams,_AllisonMathews,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,Congratulations to my room mate and friend kyra_05 for graduating from Duke with her Nursing degree!!… http://t.co/mkTcUGjvW4,_AllisonMathews,29,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
1363,“@_BrianFoster: Whoa. Jesus was there?? “@Shypixel: First 'Official' Photos of #OperationAmericanSpring: http://t.co/XlzyWBZRbg”” #whiteJC,_AllisonMathews,32,2,0,0,0,0,2,0,0,0,0,0,0,0,3,2,2,0,1,0,0,0,0,0
1364,#squaready @freedomclay and I at the art pop-up at hairizon http://t.co/sipWGihZm6,_AllisonMathews,20,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0
1365,We couldn't have asked for a better turn out and so many people who love us! Thank you!… http://t.co/M2OfV7smPq,_AllisonMathews,26,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
1366,When life is good...,_AllisonMathews,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,Art Pop-Up to be held at Hairizon Beauty for Durham’s 3rd Friday Art Walk in collaboration with “Artsy... http://t.co/uXx9a9Xvhi,_AllisonMathews,32,4,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
1368,Me and my roommate just screamed our lungs out!!!! #GreysAnatomy,_AllisonMathews,17,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1369,I really need to figure out this two job balance thing,_AllisonMathews,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,#artsypeopleofcolor @hairizonbeauty Art Show this Friday 5/16 6-9pm ft #photography 4m #aocfest2014 @indyweek http://t.co/4e6MO3lVTb,_AllisonMathews,28,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,1,0,0,0,0,0
1371,#artsypeopleofcolor @hairizonbeauty Art Show this Friday 5/16 6-9pm ft #photography 4m #aocfest2014 @newsobserver http://t.co/0RjmWZ38pu,_AllisonMathews,28,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,1,0,0,0,0,0
1372,#artsypeopleofcolor @hairizonbeauty Art Show this Friday 5/16 6-9pm ft #photography 4m #aocfest2014 @theaocproject http://t.co/JGgXuyOzZ7,_AllisonMathews,27,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,1,0,0,0,0,0
1373,Framing prints for the #artsypeopleofcolor and hairizon art walk show this Friday 6-9pm at Hairizon… http://t.co/oxpK6Lpac7,_AllisonMathews,28,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
1374,My friends is doing big thangs in TX lol. One degree of separation. Too funny. Can't wait to see what happens 😂,_AllisonMathews,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,Cop Allegedly Kicks Handcuffed Teen For 'No Reason' http://t.co/3o2x9jlEu2 via @blackvoices &lt --school to prison pipeline #racism #BMOC,_AllisonMathews,32,1,2,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,0,0,0,0,0
1376,I put up a lot of $$ on the front end w my photography to make sure I had quality product. Plz come thru this Friday 6-9p @HairizonBeauty!,_AllisonMathews,38,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1377,“@PatriceC0609: @Starrr_Dreamer you're tellin' me! Woooo #BREATHE” LOL 123 321 woo sah,_AllisonMathews,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
1378,I get anxiety when I have to spend a lot of money all at once. This month is real.,_AllisonMathews,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,The 5 Shocking Jay Z &amp  Solange Pictures You HAVE to See #focus #saveourgirls http://t.co/tdRvZjLTCT,_AllisonMathews,22,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0
1380,@nprnews to teach their kids ab the consequences,_AllisonMathews,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1381,@nprnews does not address the issue &amp  perpetuates inequality. If it were learning that plastic ruins the environment,_AllisonMathews,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1382,"@nprnews black parents have to tell their young children the ""inconvenient truth"" ab racism everyday. Silence ab racism &amp  it's connections+",_AllisonMathews,36,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1383,@nprnews meh. The conclusion of this article was disappointing. Just ignore it &amp  don't tell your kids the song is racist? How is that good?,_AllisonMathews,35,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1384,Via @nprnews: Recall That Ice Cream Truck Song? We Have Unpleasant News For You http://t.co/4Ks2BFRKdr #racism,_AllisonMathews,22,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0
1385,That moment when a PhD candidate,_AllisonMathews,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,6 hours of sleep does not bode well for productivity. trying to push through.,_AllisonMathews,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,“@FeministaJones: Solanghazi” ohhhhhhhhhhhhhhh!!!!! (that is the only I'm doing for this hot mess),_AllisonMathews,22,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1388,So proud of my Soror and friend @meredithclark getting hooded today AND getting a standing ovation! That's how you do it.,_AllisonMathews,32,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1389,Me and cuzzo @creolemystique :) loved having you!! http://t.co/aTNPF1DFdB,_AllisonMathews,16,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
1390,Had to leave to get some food and come back. These graduations are at prime meal times and are waaaaay too long,_AllisonMathews,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,Graduation season...,_AllisonMathews,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,“@kimberlybrogers: Bringing this little boy home today. What should I name him? http://t.co/ZjVsXzcGo4” fuzzy wuzzy cutie pie!,_AllisonMathews,30,2,0,0,0,1,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
1393,mateos with my beautiful cousin @creolemystique 👭 #afrosbarelyfitinthepic #werk #weoutchea… http://t.co/tO0EQPb2m8,_AllisonMathews,29,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1,0,0,0,0,0
1394,@tressiemcphd LOL nope. you're doing a session on op-ed pieces and pitches,_AllisonMathews,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1395,"@tressiemcphd you doing the ""twitter for academics"" workshop?"" I'm registering now.",_AllisonMathews,20,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1396,About to drop this $$ for my SF trip. UGH. And I can't be reimbursed until the end of August O_O,_AllisonMathews,25,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,Omg this sammich is heaven. Contemplating eating the other half...,_AllisonMathews,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,Coco bread how I've missed you!! Jamaica Jamaica on point for lunch! http://t.co/pX5EgWyytt,_AllisonMathews,22,1,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
1399,Fill in the blank: My mother always said _________ #mymamasaid #wisdom,_AllisonMathews,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1400,Join us for our next art showcase in a new location hairizon with @freedomclay @gemyniievolving… http://t.co/fpyUsQcTp9,_AllisonMathews,29,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0
1401,"Last night dreaming about the word ""neutralizing"" and it's counterpart...",_AllisonMathews,17,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,I've seen it all now. Anti-white racism is on 10 while anti-black racism is at all time low. #ohok http://t.co/M9fpOscwra,_AllisonMathews,32,3,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
1403,@zfelice @ABSociologists  :-/ ok yes'm,_AllisonMathews,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1
1404,@mr_wrightaway feel free to email me :),_AllisonMathews,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1405,@zfelice @absociologists lord knows i wait until the deadline every. single. time.,_AllisonMathews,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1406,@mr_wrightaway I have a few papers under review &amp  in press but they're not published yet,_AllisonMathews,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1407,@mr_wrightaway hey!! Thanks for the follow! You can check out my website: http://t.co/GWN96FcJFc &amp  my posts on http://t.co/SFq6xy59FZ,_AllisonMathews,24,2,0,0,0,3,0,0,0,0,0,0,0,0,6,0,1,0,2,0,0,0,0,0
1408,@tressiemcphd yes most definitely!!!,_AllisonMathews,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1409,“@tressiemcphd: @Starrr_Dreamer yay Allison!” Haha thanks!!! Are you going?,_AllisonMathews,16,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1410,@CreoleMystique lol but you're on Southwest...so you should be good,_AllisonMathews,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1411,"Presenting my diss chap #ASA14: ""Searching 4 Whosoever Ministries: Examining Blk Gay Men's Church-Going Decisions"" http://t.co/9MVrJZ9Lej",_AllisonMathews,29,1,1,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
1412,“@HuffingtonPost: Delta flight makes emergency landing after windshield shatters midair http://t.co/hjGaoipyVJ” cc @_BrianFoster 👀,_AllisonMathews,29,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0
1413,“@AlwaysOnTen: The list of what I have to do today never matches with the list I want to do today… Hmph!” Lol what you said,_AllisonMathews,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1414,Apparently the dress is a hit! LOL :D,_AllisonMathews,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,#squaready me and @freedomclay at the @Ledisi concert! http://t.co/2Dr8vivvkG,_AllisonMathews,17,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,0,1,0,0,0,0,0
1416,"@ledisi is speaking it right now! ""Not everyone deserves your presence.""",_AllisonMathews,21,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1417,#vscocam @Ledisi sanging 😍 http://t.co/AVzq1BB7wd,_AllisonMathews,9,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0
1418,I wasn't ready 😲 @ledisi,_AllisonMathews,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1419,The price for car registration went up but we still have crazy potholes in Durham -__- @DurhamCouncil,_AllisonMathews,28,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
